#parent	child	edge_length
00592 alpha-Linolenic acid metabolism	K06900	0.5
05231 Choline metabolism in cancer	K06128	0.8295832310315376
04142 Lysosome	K06129	0.8417343124435617
00564 Glycerophospholipid metabolism	K06130	0.8456555504685015
00564 Glycerophospholipid metabolism	K13333	0.2304731907498258
00564 Glycerophospholipid metabolism	K01048	0.1653308716733444
00564 Glycerophospholipid metabolism	K14676	0.1358727255894729
05231 Choline metabolism in cancer	K18695	0.8295832310315376
00564 Glycerophospholipid metabolism	K18696	0.1918453389471254
00564 Glycerophospholipid metabolism	K01126	0.0944173156822515
09150 Organismal Systems	09156 Nervous system	2.220446049250313e-16
09156 Nervous system	04725 Cholinergic synapse	0.25
04725 Cholinergic synapse	K00623	0.25
ko00537	K01049	0.1640986948203391
00564 Glycerophospholipid metabolism	K00866	0.8456555504685015
05231 Choline metabolism in cancer	K14156	0.2012231133447973
ko01009	K06124	0.5
05231 Choline metabolism in cancer	K00968	0.1709220513631543
00440 Phosphonate and phosphinate metabolism	K00993	0.1680955308525485
00564 Glycerophospholipid metabolism	K25193	0.8456555504685015
00564 Glycerophospholipid metabolism	K00894	0.2164257628136037
00440 Phosphonate and phosphinate metabolism	K00967	0.5
00564 Glycerophospholipid metabolism	K05929	0.8456555504685015
00564 Glycerophospholipid metabolism	K04019	0.8456555504685015
00564 Glycerophospholipid metabolism	K03735	0.8456555504685015
00564 Glycerophospholipid metabolism	K03736	0.1947985937833046
00564 Glycerophospholipid metabolism	K14286	0.8456555504685015
00564 Glycerophospholipid metabolism	K00551	0.8456555504685015
00564 Glycerophospholipid metabolism	K16369	0.8456555504685015
00564 Glycerophospholipid metabolism	K00550	0.8456555504685015
00564 Glycerophospholipid metabolism	K00570	0.1634416449691531
00564 Glycerophospholipid metabolism	K01521	0.8456555504685015
04070 Phosphatidylinositol signaling system	K00981	0.1463240392070044
00564 Glycerophospholipid metabolism	K01004	0.8456555504685015
00260 Glycine, serine and threonine metabolism	K00998	0.8344507267772104
00260 Glycine, serine and threonine metabolism	K17103	0.1670444566530643
09132 Signal transduction	04014 Ras signaling pathway	2.220446049250313e-16
04014 Ras signaling pathway	K13618	0.5
00564 Glycerophospholipid metabolism	K08729	0.8456555504685015
00564 Glycerophospholipid metabolism	K08730	0.8456555504685015
00564 Glycerophospholipid metabolism	K01613	0.1040609747824412
00564 Glycerophospholipid metabolism	K00995	0.1543943054745289
00564 Glycerophospholipid metabolism	K01094	0.8456555504685015
00564 Glycerophospholipid metabolism	K01095	0.8456555504685015
00564 Glycerophospholipid metabolism	K01096	0.8456555504685015
00564 Glycerophospholipid metabolism	K18697	0.8456555504685015
00564 Glycerophospholipid metabolism	K06131	0.1031332427787652
00564 Glycerophospholipid metabolism	K06132	0.1232307689980096
00564 Glycerophospholipid metabolism	K08744	0.1597446788828316
ko01004	K13511	0.2545012898248121
00564 Glycerophospholipid metabolism	K13535	0.8456555504685015
ko01004	K13514	0.8757324689650637
ko01004	K13516	0.8757324689650637
00564 Glycerophospholipid metabolism	K13621	0.8456555504685015
00564 Glycerophospholipid metabolism	K13622	0.8456555504685015
00564 Glycerophospholipid metabolism	K13623	0.8456555504685015
00564 Glycerophospholipid metabolism	K00096	0.1554716629713234
00564 Glycerophospholipid metabolism	K17104	0.8456555504685015
00564 Glycerophospholipid metabolism	K17105	0.8456555504685015
00564 Glycerophospholipid metabolism	K19664	0.8456555504685015
00564 Glycerophospholipid metabolism	K19665	0.8456555504685015
00564 Glycerophospholipid metabolism	K17830	0.2131790328663617
00564 Glycerophospholipid metabolism	K07094	0.8456555504685015
00564 Glycerophospholipid metabolism	K24872	0.8456555504685015
04146 Peroxisome	K00803	0.1669549676173797
ko04131	K20656	0.5
ko00537	K08743	0.8211628829610003
00565 Ether lipid metabolism	K01122	0.5
00565 Ether lipid metabolism	K22387	0.5
00565 Ether lipid metabolism	K18575	0.5
ko01003	K04628	0.8784796396006752
ko01003	K01019	0.2170613916712395
ko04147	K16794	0.8762917493818859
00565 Ether lipid metabolism	K16795	0.5
00565 Ether lipid metabolism	K01062	0.1535814055676381
ko01007	K00654	0.1500546062502239
09103 Lipid metabolism	00600 Sphingolipid metabolism	2.220446049250313e-16
00600 Sphingolipid metabolism	K04708	0.223763812847439
00600 Sphingolipid metabolism	K04709	0.8028576699425769
09132 Signal transduction	04071 Sphingolipid signaling pathway	2.220446049250313e-16
04071 Sphingolipid signaling pathway	K04710	0.5
04071 Sphingolipid signaling pathway	K24621	0.5
04071 Sphingolipid signaling pathway	K24622	0.5
04071 Sphingolipid signaling pathway	K23727	0.5
ko04147	K12348	0.8762917493818859
04071 Sphingolipid signaling pathway	K12349	0.1508505479148848
04071 Sphingolipid signaling pathway	K01441	0.5
00600 Sphingolipid metabolism	K04711	0.8028576699425769
ko01004	K04712	0.8757324689650637
00600 Sphingolipid metabolism	K04713	0.8028576699425769
00600 Sphingolipid metabolism	K05848	0.8028576699425769
04071 Sphingolipid signaling pathway	K04714	0.5
09140 Cellular Processes	09143 Cell growth and death	0.0171167130765607
09143 Cell growth and death	04217 Necroptosis	2.220446049250313e-16
04217 Necroptosis	K12350	0.1759371549148743
04071 Sphingolipid signaling pathway	K12351	0.1826870257791542
00600 Sphingolipid metabolism	K12352	0.8028576699425769
00600 Sphingolipid metabolism	K12353	0.8028576699425769
00600 Sphingolipid metabolism	K12354	0.8028576699425769
00600 Sphingolipid metabolism	K01117	0.8028576699425769
00600 Sphingolipid metabolism	K01123	0.8028576699425769
00600 Sphingolipid metabolism	K04715	0.1533707173448023
04071 Sphingolipid signaling pathway	K04716	0.5
04071 Sphingolipid signaling pathway	K04717	0.5
00600 Sphingolipid metabolism	K23451	0.8028576699425769
05152 Tuberculosis	K04718	0.1602454935346667
04071 Sphingolipid signaling pathway	K01634	0.1585806305730348
ko01003	K00720	0.2076270389012666
04142 Lysosome	K01201	0.1490072654102339
00511 Other glycan degradation	K17108	0.1521507845038064
ko01003	K07553	0.8784796396006752
ko01003	K09905	0.8784796396006752
04142 Lysosome	K01202	0.8417343124435617
00600 Sphingolipid metabolism	K01130	0.8028576699425769
04142 Lysosome	K01134	0.1523815775949171
04142 Lysosome	K01186	0.1287379223474596
00511 Other glycan degradation	K12357	0.2693267603040937
ko02042	K23550	0.8617888503681892
ko01003	K00725	0.8784796396006752
ko04147	K12382	0.1869380154653016
09156 Nervous system	04726 Serotonergic synapse	2.220446049250313e-16
04726 Serotonergic synapse	K00509	0.5
05022 Pathways of neurodegeneration - multiple diseases	K11987	0.8760468843999032
09103 Lipid metabolism	00590 Arachidonic acid metabolism	0.3335716121060342
00590 Arachidonic acid metabolism	K15729	0.5
00590 Arachidonic acid metabolism	K05309	0.5
09161 Cancer: overview	05207 Chemical carcinogenesis - receptor activation	0.3742495683691441
05207 Chemical carcinogenesis - receptor activation	K15730	0.5
05208 Chemical carcinogenesis - reactive oxygen species	K00079	0.1806547421739532
00980 Metabolism of xenobiotics by cytochrome P450	K00081	0.5
00980 Metabolism of xenobiotics by cytochrome P450	K00084	0.5
00590 Arachidonic acid metabolism	K15717	0.5
00590 Arachidonic acid metabolism	K23486	0.5
ko04147	K00069	0.2099392621997631
ko00199	K01832	0.5
00590 Arachidonic acid metabolism	K01830	0.5
05204 Chemical carcinogenesis - DNA adducts	K04097	0.154397931748274
ko00199	K01831	0.5
09174 Infectious disease: parasitic	05145 Toxoplasmosis	0.0092195952757046
05145 Toxoplasmosis	K00461	0.1800340469974561
ko01002	K01254	0.163163680447368
00590 Arachidonic acid metabolism	K07119	0.5
00590 Arachidonic acid metabolism	K13949	0.5
00590 Arachidonic acid metabolism	K13948	0.5
ko00199	K17726	0.5
00590 Arachidonic acid metabolism	K00807	0.5
09183 Protein families: signaling and cellular processes	ko04090	0.0046949875577378
ko04090	K18592	0.1408930056695347
09143 Cell growth and death	04216 Ferroptosis	0.0059337374511938
04216 Ferroptosis	K05361	0.8305685497568527
ko00199	K07418	0.1828423430215949
ko00199	K17721	0.5
ko00199	K17728	0.5
01523 Antifolate resistance	K00458	0.880002612491886
00590 Arachidonic acid metabolism	K18684	0.5
04726 Serotonergic synapse	K08021	0.5
04726 Serotonergic synapse	K08022	0.5
00590 Arachidonic acid metabolism	K26082	0.5
ko00199	K17709	0.5
ko00199	K17718	0.5
ko00199	K17719	0.5
ko01002	K08726	0.2367350231663302
04726 Serotonergic synapse	K00460	0.5
00590 Arachidonic acid metabolism	K19246	0.5
09103 Lipid metabolism	00591 Linoleic acid metabolism	0.0298482398864367
00591 Linoleic acid metabolism	K15718	0.1667841203016631
00592 alpha-Linolenic acid metabolism	K00454	0.1501587605582734
00591 Linoleic acid metabolism	K21794	0.8332158796983369
00591 Linoleic acid metabolism	K17862	0.8332158796983369
00591 Linoleic acid metabolism	K17863	0.8332158796983369
00591 Linoleic acid metabolism	K17864	0.8332158796983369
ko01004	K00508	0.8757324689650637
00591 Linoleic acid metabolism	K08262	0.8332158796983369
ko01004	K10226	0.8757324689650637
ko00199	K01723	0.5
00592 alpha-Linolenic acid metabolism	K10525	0.5
00592 alpha-Linolenic acid metabolism	K05894	0.5
00592 alpha-Linolenic acid metabolism	K10526	0.5
00592 alpha-Linolenic acid metabolism	K08241	0.5
ko00199	K10528	0.5
00592 alpha-Linolenic acid metabolism	K18858	0.5
00592 alpha-Linolenic acid metabolism	K00224	0.5
00592 alpha-Linolenic acid metabolism	K10529	0.5
ko01004	K00507	0.1184671425911883
ko01004	K22769	0.8757324689650637
09103 Lipid metabolism	01040 Biosynthesis of unsaturated fatty acids	0.0349062528825084
01040 Biosynthesis of unsaturated fatty acids	K22770	0.1880292125569417
ko01004	K10256	0.8757324689650637
01040 Biosynthesis of unsaturated fatty acids	K23006	0.8119707874430583
01040 Biosynthesis of unsaturated fatty acids	K22993	0.8119707874430583
ko01004	K10224	0.8757324689650637
ko01004	K10804	0.1550627381273985
ko01004	K10805	0.165409854819333
ko01004	K10806	0.8757324689650637
00230 Purine metabolism	K13988	0.5
00740 Riboflavin metabolism	K01515	0.1482568104796681
00230 Purine metabolism	K13987	0.5
00740 Riboflavin metabolism	K18453	0.5
00230 Purine metabolism	K08312	0.5
ko01002	K00764	0.083603058948893
01523 Antifolate resistance	K11787	0.219452770683949
00230 Purine metabolism	K11788	0.5
00230 Purine metabolism	K01945	0.1295673149844231
00230 Purine metabolism	K13713	0.5
00670 One carbon pool by folate	K00601	0.863200555452303
00670 One carbon pool by folate	K11175	0.139758996522082
00670 One carbon pool by folate	K01492	0.863200555452303
00230 Purine metabolism	K08289	0.1652195035757114
00230 Purine metabolism	K01952	0.1168750479119454
00230 Purine metabolism	K23269	0.1351840073759581
00230 Purine metabolism	K23264	0.5
00470 D-Amino acid metabolism	K23265	0.1749946587569118
00230 Purine metabolism	K23270	0.1842200104270013
00230 Purine metabolism	K01933	0.1439806139116908
00230 Purine metabolism	K01587	0.5
00230 Purine metabolism	K11808	0.5
00230 Purine metabolism	K01589	0.1375002531176263
00230 Purine metabolism	K01588	0.1652195035757114
00230 Purine metabolism	K01923	0.1311846816371549
00250 Alanine, aspartate and glutamate metabolism	K01756	0.1260658147805036
ko04147	K00602	0.103607195751273
00230 Purine metabolism	K06863	0.5
00230 Purine metabolism	K11176	0.5
ko04147	K00759	0.141959305787479
00760 Nicotinate and nicotinamide metabolism	K01081	0.109293079233968
ko00537	K19970	0.1627877504672292
00760 Nicotinate and nicotinamide metabolism	K11751	0.112983758862806
00760 Nicotinate and nicotinamide metabolism	K03787	0.136613324088378
00760 Nicotinate and nicotinamide metabolism	K02566	0.8209660373590713
00760 Nicotinate and nicotinamide metabolism	K18550	0.8209660373590713
00230 Purine metabolism	K20881	0.5
00230 Purine metabolism	K00892	0.5
09104 Nucleotide metabolism	00240 Pyrimidine metabolism	2.220446049250313e-16
00240 Pyrimidine metabolism	K22026	0.8379051637480559
00760 Nicotinate and nicotinamide metabolism	K03783	0.1307885598905925
00760 Nicotinate and nicotinamide metabolism	K03784	0.1797755503945413
00240 Pyrimidine metabolism	K09913	0.5
00270 Cysteine and methionine metabolism	K05810	0.1138068116749281
00230 Purine metabolism	K01239	0.5
00240 Pyrimidine metabolism	K25589	0.5
09111 Xenobiotics biodegradation and metabolism	00983 Drug metabolism - other enzymes	0.0158707588207043
00983 Drug metabolism - other enzymes	K00760	0.1716862264345194
ko03016	K15780	0.8637863658452846
00230 Purine metabolism	K19836	0.5
ko04147	K00088	0.1025812294203758
ko04131	K00940	0.1487459362624152
00240 Pyrimidine metabolism	K18533	0.1592509810174527
ko04090	K01510	0.1793214563740769
00240 Pyrimidine metabolism	K14641	0.5
00240 Pyrimidine metabolism	K14642	0.5
00230 Purine metabolism	K01529	0.5
00240 Pyrimidine metabolism	K12304	0.5
04142 Lysosome	K12305	0.8417343124435617
00240 Pyrimidine metabolism	K01511	0.5
ko03019	K16855	0.8728446607346305
00983 Drug metabolism - other enzymes	K01519	0.1042385366173589
00230 Purine metabolism	K00769	0.5
00230 Purine metabolism	K03816	0.5
ko04147	K00106	0.1105281196897582
00230 Purine metabolism	K00087	0.5
00230 Purine metabolism	K13479	0.5
00230 Purine metabolism	K13480	0.5
00230 Purine metabolism	K13481	0.1516224160404132
00230 Purine metabolism	K13482	0.1694314502431473
00230 Purine metabolism	K11177	0.1239870198190193
00230 Purine metabolism	K11178	0.1551942583432611
00230 Purine metabolism	K13483	0.5
00240 Pyrimidine metabolism	K01518	0.5
ko01002	K01951	0.0864525773046181
00230 Purine metabolism	K00364	0.5
00230 Purine metabolism	K01487	0.1255151431459288
00230 Purine metabolism	K00942	0.1344545564168181
ko03400	K00525	0.1008397056642115
ko03400	K00526	0.1426471496860248
ko03400	K10807	0.2123237173443359
ko03400	K10808	0.857423710313832
00240 Pyrimidine metabolism	K00527	0.5
00240 Pyrimidine metabolism	K00524	0.5
00240 Pyrimidine metabolism	K21636	0.1368594281274273
00230 Purine metabolism	K01129	0.1295135213898068
00240 Pyrimidine metabolism	K07023	0.5
00240 Pyrimidine metabolism	K08722	0.5
00240 Pyrimidine metabolism	K06952	0.5
00230 Purine metabolism	K00904	0.5
00230 Purine metabolism	K15518	0.5
00230 Purine metabolism	K25641	0.5
00240 Pyrimidine metabolism	K00893	0.5
00240 Pyrimidine metabolism	K05961	0.5
00230 Purine metabolism	K21138	0.5
09182 Protein families: genetic information processing	ko03009	0.037926008981913
ko03009	K01139	0.0796559384584943
00230 Purine metabolism	K01514	0.1880292125569417
00230 Purine metabolism	K01524	0.1155682109364856
00230 Purine metabolism	K00951	0.1434687445491747
00230 Purine metabolism	K07816	0.1400283313725889
09149 Aging	04213 Longevity regulating pathway - multiple species	2.220446049250313e-16
04213 Longevity regulating pathway - multiple species	K01768	0.1190725089129335
02026 Biofilm formation - Escherichia coli	K05851	0.1951514446148967
00230 Purine metabolism	K05873	0.5
09176 Drug resistance: antineoplastic	01522 Endocrine resistance	0.034216969570101
01522 Endocrine resistance	K08041	0.1583369242604955
01522 Endocrine resistance	K08042	0.1906881815604349
01522 Endocrine resistance	K08043	0.8416630757395045
01522 Endocrine resistance	K08044	0.8416630757395045
01522 Endocrine resistance	K08045	0.8416630757395045
01522 Endocrine resistance	K08046	0.8416630757395045
01522 Endocrine resistance	K08047	0.8416630757395045
01522 Endocrine resistance	K08048	0.2041996402703507
01522 Endocrine resistance	K08049	0.1746370427322057
04714 Thermogenesis	K11265	0.5
ko02042	K11029	0.8617888503681892
ko02042	K22944	0.8617888503681892
09159 Environmental adaptation	04713 Circadian entrainment	2.220446049250313e-16
04713 Circadian entrainment	K12318	0.8185794330411762
04713 Circadian entrainment	K12319	0.1814205669588238
09181 Protein families: metabolism	ko01001	0.3757324689650637
ko01001	K12320	0.5
ko01001	K12321	0.5
ko01001	K12322	0.1622119954823562
00230 Purine metabolism	K22600	0.5
ko01001	K12323	0.159871044172258
ko01001	K12324	0.5
00230 Purine metabolism	K01769	0.1397913234246137
00230 Purine metabolism	K01120	0.5
09160 Human Diseases	09165 Substance dependence	2.220446049250313e-16
09165 Substance dependence	05032 Morphine addiction	0.026058415539452
05032 Morphine addiction	K13755	0.1850918173392377
05032 Morphine addiction	K18283	0.8149081826607623
05032 Morphine addiction	K19021	0.8149081826607623
05032 Morphine addiction	K13296	0.8149081826607623
09132 Signal transduction	04022 cGMP-PKG signaling pathway	0.25
04022 cGMP-PKG signaling pathway	K13762	0.25
09150 Organismal Systems	09157 Sensory system	2.220446049250313e-16
09157 Sensory system	04744 Phototransduction	2.220446049250313e-16
04744 Phototransduction	K08718	0.5
04744 Phototransduction	K13756	0.5
00230 Purine metabolism	K13757	0.5
ko04131	K13758	0.5
04744 Phototransduction	K13759	0.5
00230 Purine metabolism	K13760	0.5
00230 Purine metabolism	K13763	0.5
00230 Purine metabolism	K13761	0.5
05032 Morphine addiction	K18438	0.8149081826607623
04934 Cushing syndrome	K13298	0.2347204665234541
00250 Alanine, aspartate and glutamate metabolism	K01939	0.1271948164427501
00230 Purine metabolism	K01490	0.1631759976909079
00230 Purine metabolism	K00856	0.1600440738374807
00230 Purine metabolism	K10353	0.5
00240 Pyrimidine metabolism	K15519	0.5
09163 Immune disease	05340 Primary immunodeficiency	5.551115123125783e-17
05340 Primary immunodeficiency	K01488	0.128887769471528
00230 Purine metabolism	K19572	0.155010824319731
00230 Purine metabolism	K01241	0.1828423430215949
00240 Pyrimidine metabolism	K06966	0.5
00230 Purine metabolism	K01486	0.1432554770405174
00230 Purine metabolism	K21053	0.5
00240 Pyrimidine metabolism	K01119	0.1342870368128524
00760 Nicotinate and nicotinamide metabolism	K08693	0.1709383776630531
00240 Pyrimidine metabolism	K09769	0.1731705368226599
00240 Pyrimidine metabolism	K24670	0.5
ko04147	K00939	0.0991106954527541
ko03009	K18532	0.8824180525595927
00230 Purine metabolism	K00944	0.5
09157 Sensory system	04742 Taste transduction	0.25
04742 Taste transduction	K01509	0.25
09108 Metabolism of cofactors and vitamins	00730 Thiamine metabolism	2.220446049250313e-16
00730 Thiamine metabolism	K06928	0.5
00770 Pantothenate and CoA biosynthesis	K04765	0.2143153799203217
05032 Morphine addiction	K13293	0.1339703819189198
05032 Morphine addiction	K18436	0.8149081826607623
04934 Cushing syndrome	K18437	0.233509896669395
00230 Purine metabolism	K13294	0.5
02025 Biofilm formation - Pseudomonas aeruginosa	K03651	0.1413313835987458
09162 Cancer: specific types	05223 Non-small cell lung cancer	2.220446049250313e-16
05223 Non-small cell lung cancer	K01522	0.5
00230 Purine metabolism	K18424	0.5
00230 Purine metabolism	K19710	0.2211809084252854
00230 Purine metabolism	K01525	0.1890516107300252
00230 Purine metabolism	K18445	0.5
09110 Biosynthesis of other secondary metabolites	00232 Caffeine metabolism	0.0769922271844647
00232 Caffeine metabolism	K00365	0.1836121522412391
00232 Caffeine metabolism	K16838	0.8163878477587608
00230 Purine metabolism	K16839	0.5
00230 Purine metabolism	K22879	0.5
ko02000	K07127	0.1758280397149474
ko02000	K13484	0.5
00230 Purine metabolism	K19964	0.5
00230 Purine metabolism	K13485	0.5
00230 Purine metabolism	K16840	0.5
00230 Purine metabolism	K16841	0.5
00230 Purine metabolism	K01466	0.1323402697609361
00230 Purine metabolism	K16842	0.5
00230 Purine metabolism	K01477	0.1733263183344414
ko01002	K02083	0.1533318544679812
00230 Purine metabolism	K24871	0.5
ko01007	K00839	0.5
00230 Purine metabolism	K14977	0.5
00230 Purine metabolism	K18151	0.5
00230 Purine metabolism	K01483	0.5
00230 Purine metabolism	K16856	0.5
09111 Xenobiotics biodegradation and metabolism	00791 Atrazine degradation	2.220446049250313e-16
00791 Atrazine degradation	K01427	0.8558014200775903
09171 Infectious disease: bacterial	05120 Epithelial cell signaling in Helicobacter pylori infection	0.0458821699176085
05120 Epithelial cell signaling in Helicobacter pylori infection	K01428	0.1645946172910342
00791 Atrazine degradation	K01429	0.5
00791 Atrazine degradation	K01430	0.5
05120 Epithelial cell signaling in Helicobacter pylori infection	K14048	0.8354053827089658
00230 Purine metabolism	K00073	0.5
00230 Purine metabolism	K22601	0.5
ko01002	K22602	0.2166002622016343
09180 Brite Hierarchies	09185 Viral protein families	2.220446049250313e-16
09185 Viral protein families	ko03200	2.220446049250313e-16
ko03200	K25500	0.5
ko03200	K24972	0.5
ko01002	K11540	0.2157842733097751
00250 Alanine, aspartate and glutamate metabolism	K11541	0.5
00250 Alanine, aspartate and glutamate metabolism	K01954	0.5
00250 Alanine, aspartate and glutamate metabolism	K01955	0.1176538527857219
00250 Alanine, aspartate and glutamate metabolism	K01956	0.1286143612272887
00250 Alanine, aspartate and glutamate metabolism	K00609	0.1224451842595016
00250 Alanine, aspartate and glutamate metabolism	K00610	0.5
00250 Alanine, aspartate and glutamate metabolism	K00608	0.5
00240 Pyrimidine metabolism	K01465	0.1179387864374326
00240 Pyrimidine metabolism	K17828	0.1620948362519441
00240 Pyrimidine metabolism	K02823	0.1668345617026578
00240 Pyrimidine metabolism	K00226	0.1728576310667566
00240 Pyrimidine metabolism	K00254	0.1208365173511358
00983 Drug metabolism - other enzymes	K13421	0.1821528296474779
00240 Pyrimidine metabolism	K00762	0.1270029772515641
00240 Pyrimidine metabolism	K01591	0.1402406028733505
00983 Drug metabolism - other enzymes	K13800	0.8389439142277608
00240 Pyrimidine metabolism	K13809	0.5
00240 Pyrimidine metabolism	K09903	0.1659810096799386
00240 Pyrimidine metabolism	K25435	0.5
00240 Pyrimidine metabolism	K06287	0.1417630305121567
00240 Pyrimidine metabolism	K07043	0.5
00240 Pyrimidine metabolism	K01937	0.1314745399947086
00240 Pyrimidine metabolism	K00945	0.1363690780307108
00770 Pantothenate and CoA biosynthesis	K13799	0.8786867043582793
00240 Pyrimidine metabolism	K08320	0.5
00983 Drug metabolism - other enzymes	K00876	0.1231413762864198
00240 Pyrimidine metabolism	K08723	0.5
00240 Pyrimidine metabolism	K25434	0.5
00760 Nicotinate and nicotinamide metabolism	K01240	0.8209660373590713
00983 Drug metabolism - other enzymes	K00757	0.1703381566026707
00240 Pyrimidine metabolism	K00761	0.1575477295968457
09182 Protein families: genetic information processing	ko03000	2.220446049250313e-16
ko03000	K02825	0.155527700655652
00240 Pyrimidine metabolism	K16328	0.5
00240 Pyrimidine metabolism	K16329	0.173778150882736
00240 Pyrimidine metabolism	K16330	0.1559797009949561
00240 Pyrimidine metabolism	K24242	0.5
00240 Pyrimidine metabolism	K10213	0.5
00240 Pyrimidine metabolism	K01250	0.5
00240 Pyrimidine metabolism	K12700	0.5
00240 Pyrimidine metabolism	K00756	0.1729058874938203
00240 Pyrimidine metabolism	K21057	0.5
00983 Drug metabolism - other enzymes	K01489	0.1422410085454954
00330 Arginine and proline metabolism	K01485	0.1494099373522612
00330 Arginine and proline metabolism	K03365	0.5
00240 Pyrimidine metabolism	K01494	0.162277010982221
00240 Pyrimidine metabolism	K16904	0.5
00240 Pyrimidine metabolism	K09887	0.5
09183 Protein families: signaling and cellular processes	ko02044	0.0123960025757828
ko02044	K01493	0.201133743661859
ko03200	K19796	0.5
ko03200	K19797	0.5
00240 Pyrimidine metabolism	K00943	0.117972932582724
ko03400	K01520	0.1443114001461818
09162 Cancer: specific types	05219 Bladder cancer	0.0777351936544511
05219 Bladder cancer	K00758	0.0777351936544511
00983 Drug metabolism - other enzymes	K00857	0.1633516309337358
01523 Antifolate resistance	K00560	0.1752881951794295
00670 One carbon pool by folate	K13998	0.863200555452303
00670 One carbon pool by folate	K03465	0.2052280268602908
00770 Pantothenate and CoA biosynthesis	K17722	0.8786867043582793
00770 Pantothenate and CoA biosynthesis	K17723	0.8786867043582793
00983 Drug metabolism - other enzymes	K00207	0.8389439142277608
ko04147	K01464	0.1421010398895876
00983 Drug metabolism - other enzymes	K01431	0.8389439142277608
00240 Pyrimidine metabolism	K06016	0.1348138062410073
00240 Pyrimidine metabolism	K19794	0.5
00240 Pyrimidine metabolism	K19795	0.5
00240 Pyrimidine metabolism	K09018	0.5
00240 Pyrimidine metabolism	K09024	0.5
00240 Pyrimidine metabolism	K09020	0.5
00240 Pyrimidine metabolism	K09021	0.5
00240 Pyrimidine metabolism	K09023	0.5
00260 Glycine, serine and threonine metabolism	K16066	0.2034049485872733
00240 Pyrimidine metabolism	K09019	0.5
ko01007	K00811	0.5
ko01007	K00812	0.129043461898479
ko01007	K00813	0.5
ko01007	K11358	0.5
09110 Biosynthesis of other secondary metabolites	00950 Isoquinoline alkaloid biosynthesis	0.0630911219122052
00950 Isoquinoline alkaloid biosynthesis	K03334	0.1613556491532792
00760 Nicotinate and nicotinamide metabolism	K00278	0.1121238904657913
09181 Protein families: metabolism	ko01008	0.0147005056692568
ko01008	K01779	0.1702558765495174
04146 Peroxisome	K00272	0.8159106391789812
00460 Cyanoamino acid metabolism	K01424	0.1285749652744797
ko01002	K13051	0.1785772031946847
02020 Two-component system	K05597	0.5
00460 Cyanoamino acid metabolism	K01914	0.5
ko01002	K01953	0.0706777275858643
00250 Alanine, aspartate and glutamate metabolism	K22457	0.5
00250 Alanine, aspartate and glutamate metabolism	K13566	0.156904500128813
00270 Cysteine and methionine metabolism	K09758	0.8153286585382704
ko01007	K14260	0.1676236684633274
ko01007	K00827	0.2078315973133415
00430 Taurine and hypotaurine metabolism	K00259	0.1597988393496631
00430 Taurine and hypotaurine metabolism	K19244	0.8726047485137378
00250 Alanine, aspartate and glutamate metabolism	K01744	0.1410593907117034
ko04147	K01940	0.1522272189584046
ko04147	K01755	0.0974652189006601
00220 Arginine biosynthesis	K14681	0.8417343124435617
00250 Alanine, aspartate and glutamate metabolism	K18309	0.5
00250 Alanine, aspartate and glutamate metabolism	K18310	0.5
00250 Alanine, aspartate and glutamate metabolism	K18311	0.5
ko01002	K14592	0.8789291416275995
00340 Histidine metabolism	K01437	0.8070639782702528
00330 Arginine and proline metabolism	K00294	0.1493829210875767
ko03000	K13821	0.1169946803610413
05230 Central carbon metabolism in cancer	K01425	0.1407157927938578
00250 Alanine, aspartate and glutamate metabolism	K08590	0.5
00261 Monobactam biosynthesis	K00928	0.1189865964782343
00261 Monobactam biosynthesis	K12524	0.1209859538669418
00261 Monobactam biosynthesis	K12525	0.8226660007518548
00261 Monobactam biosynthesis	K12526	0.8226660007518548
00261 Monobactam biosynthesis	K00133	0.1251345097555908
00300 Lysine biosynthesis	K00003	0.1181109119977369
00260 Glycine, serine and threonine metabolism	K00872	0.1271785262120515
00260 Glycine, serine and threonine metabolism	K02204	0.1796484524187132
09108 Metabolism of cofactors and vitamins	00750 Vitamin B6 metabolism	2.220446049250313e-16
00750 Vitamin B6 metabolism	K01733	0.1312770913617547
00260 Glycine, serine and threonine metabolism	K01620	0.1158352735492278
00260 Glycine, serine and threonine metabolism	K13290	0.8344507267772104
00260 Glycine, serine and threonine metabolism	K20801	0.8344507267772104
ko01007	K00639	0.153010187704243
00260 Glycine, serine and threonine metabolism	K00060	0.8344507267772104
00260 Glycine, serine and threonine metabolism	K15789	0.8344507267772104
ko01007	K00643	0.1914535897870636
09165 Substance dependence	05034 Alcoholism	2.220446049250313e-16
05034 Alcoholism	K00274	0.1248908644447884
09110 Biosynthesis of other secondary metabolites	00960 Tropane, piperidine and pyridine alkaloid biosynthesis	2.220446049250313e-16
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K00276	0.1291779352609284
04146 Peroxisome	K00273	0.1614157694546112
00330 Arginine and proline metabolism	K00613	0.5
00330 Arginine and proline metabolism	K00542	0.5
00330 Arginine and proline metabolism	K08688	0.5
00260 Glycine, serine and threonine metabolism	K00499	0.1911608908770789
00260 Glycine, serine and threonine metabolism	K00108	0.1964797168857487
00260 Glycine, serine and threonine metabolism	K11440	0.8344507267772104
00260 Glycine, serine and threonine metabolism	K17755	0.8344507267772104
00260 Glycine, serine and threonine metabolism	K00130	0.1413840981566697
